family,species,unique_id,year_s,year_e,year_range,times_visited_annual_scale,latitude_mean,abs_latitude_mean,longitude_mean,spatial_pos,thermal_pos,slope,se_slope,r.squared,shift_of_min_sm,mean_shift,habitat,Vulnerability,sqrt_n,study_id,temporal_mismatch,bt_bs_dist_of_min_sm,BioShifts_prab,BioShifts_quality,BioShifts_ref,slope_pois,se_slope_pois,cv_pop,ln_ratio_fitted,inverse_se_pois,sqrt_inverse_se_pois,ABUNDANCE_TYPE,commercial_two_level
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft350long,2004,2009,6,6,51.5735,51.5735,3.225167,0.148814041,-0.118612658,-0.291619323,0.223982397,0.297646402,7.013,7.013,b,28.71,2.449489743,501,27,561.4777799,ABUND,LOW,48,-0.18,0.12367,60.51425483,-1.799687496,8.086035417,2.843595509,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft415long,2005,2009,5,5,51.3875,51.3875,2.324167,0.145507374,-0.105512401,0.087126427,0.361666967,0.018977536,7.013,7.013,b,28.71,2.236067977,501,28,592.9091626,ABUND,LOW,48,0.0581,0.491634,66.6331222,0.581400497,2.034033448,1.426195445,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft421long,2005,2009,5,5,51.46667,51.46667,2.456,0.146914841,-0.107380831,0.140271302,0.356054285,0.049190096,7.013,7.013,b,28.71,2.236067977,501,28,582.3397414,ABUND,LOW,48,0.1114,0.432105,79.01956664,1.114370377,2.314252323,1.521266684,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft421short,2010,2012,3,3,51.46667,51.46667,2.456,0.146914841,-0.107380831,-0.315542404,0.948911477,0.099567009,7.013,7.013,b,28.71,1.732050808,501,33,582.3397414,ABUND,LOW,48,-0.1991,1.464459,62.67996146,-1.99085795,0.68284602,0.826344977,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft435long,2004,2010,7,7,51.56833,51.56833,2.771333,0.14872213,-0.110775167,-0.2492036,0.174461044,0.28981136,7.013,7.013,b,28.71,2.645751311,501,27,566.9767184,ABUND,LOW,48,-0.1321,0.153843,52.27154427,-1.321472574,6.500133253,2.54953589,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft545long,2005,2009,5,5,51.72217,51.72217,3.0445,0.151457063,-0.116419799,0.343809496,0.306482751,0.295512425,7.013,7.013,b,28.71,2.236067977,501,28,546.9095007,ABUND,LOW,48,0.1612,0.219765,46.37265221,1.612217993,4.550315109,2.133146762,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft800long,2004,2009,6,6,51.84,51.84,2.849333,0.153551819,-0.11493682,0.428518221,0.159754828,0.64269753,7.013,7.013,b,28.71,2.449489743,501,27,536.2602076,ABUND,LOW,48,0.1691,0.172911,38.77339759,1.690595327,5.783322056,2.404853853,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft820long,2005,2009,5,5,51.57167,51.57167,2.341667,0.148781508,-0.107734272,0.063942711,0.363277364,0.010221676,7.013,7.013,b,28.71,2.236067977,501,28,572.6502212,ABUND,LOW,48,0.0242,0.307304,37.79119976,0.241708347,3.254106683,1.803914267,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft820short,2010,2012,3,3,51.57167,51.57167,2.341667,0.148781508,-0.107734272,-0.160636178,0.987013687,0.025803982,7.013,7.013,b,28.71,1.732050808,501,33,572.6502212,ABUND,LOW,48,-0.0659,1.225876,40.96946893,-0.658593546,0.815743191,0.903185026,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft830long,2005,2010,6,6,51.72467,51.72467,2.468833,0.151501508,-0.111116833,-0.194692123,0.248902221,0.13266758,7.013,7.013,b,28.71,2.449489743,501,28,554.0940741,ABUND,LOW,48,-0.1209,0.273629,61.55024914,-1.209100224,3.654583396,1.911696471,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft830short,2010,2012,3,3,51.72467,51.72467,2.468833,0.151501508,-0.111116833,0.80503112,0.593232581,0.648075105,7.013,7.013,b,28.71,1.732050808,501,33,554.0940741,ABUND,LOW,48,0.3661,0.776335,44.49185189,3.661221571,1.288103718,1.134946571,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft840long,2005,2010,6,6,51.73466,51.73466,2.630667,0.151679108,-0.111530012,0.071457024,0.264862313,0.017871372,7.013,7.013,b,28.71,2.449489743,501,28,550.6611524,ABUND,LOW,48,0.0218,0.297661,30.472261,0.217809404,3.359526441,1.8329011,Count,Low commercial value
Callionymidae,Callionymus lyra,Callionymus lyra 501 ft840short,2010,2012,3,3,51.73466,51.73466,2.630667,0.151679108,-0.111530012,0.815817237,0.578309809,0.665557765,7.013,7.013,b,28.71,1.732050808,501,33,550.6611524,ABUND,LOW,48,0.4593,1.191809,54.40306322,4.592707846,0.839060621,0.916002523,Count,Low commercial value
Carangidae,Caranx hippos,Caranx hippos 213 NA,1972,2008,37,30,37.83153912,37.83153912,-74.92951974,0.335924921,0.053892359,-0.021183491,0.016377073,0.056384475,3.829,3.829,bp,41.43,5.477225575,213,4,314.1868717,ABUND,LOW,197,-0.0158,0.009412,73.9834155,-0.158152466,106.2473438,10.30763522,Count,High commercial value
Serranidae,Centropristis philadelphica,Centropristis philadelphica 112 NA,1973,1980,8,8,30.81447917,30.81447917,-80.00052083,0.077108654,0.554112245,0.247978852,0.132396598,0.368961067,-1.153,-1.153,bp,31.76,2.828427125,112,-14,1266.967204,ABUND,LOW,118,0.1945,0.058123,75.40023118,1.945161927,17.20489307,4.147878141,Count,Low commercial value
Serranidae,Centropristis philadelphica,Centropristis philadelphica 212 NA,1973,1980,8,8,30.81447917,30.81447917,-80.00052083,0.077108654,0.554112245,0.247978852,0.132396598,0.368961067,-1.153,-1.153,bp,31.76,2.828427125,212,-14,1266.967204,ABUND,LOW,118,0.1945,0.058123,75.40023118,1.945161927,17.20489307,4.147878141,Count,Low commercial value
Serranidae,Centropristis philadelphica,Centropristis philadelphica 213 NA,1972,2007,36,29,35.83259072,35.83259072,-75.56306708,0.283332417,0.238503884,0.029792851,0.017651546,0.095440363,-1.153,-1.153,bp,31.76,5.385164807,213,-15,1828.473908,ABUND,LOW,118,0.0289,0.009692,96.53249368,0.288595297,103.1778787,10.15765124,Count,Low commercial value
Serranidae,Centropristis striata,Centropristis striata 112 NA,1973,1980,8,8,32.31897318,32.31897318,-79.32922077,0.060870578,0.448698037,0.202453828,0.144729123,0.245925315,3.1615,3.162,bp,32.35,2.828427125,112,5,995.7481871,ABUND,LOW,197,0.1174,0.042612,57.14725231,1.174143273,23.46756782,4.844333579,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 125 NA,1988,2000,13,12,32.49097806,32.49097806,-79.18114788,0.065670714,0.450712033,0.124978915,0.067217367,0.256897214,3.1615,3.162,bp,32.35,3.464101615,125,20,972.2860737,ABUND,LOW,197,0.0498,0.011734,39.26446162,0.49775907,85.22243054,9.231599566,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 127 NA,1980,1989,10,10,32.73194266,32.73194266,-78.93107845,0.072395307,0.438850691,-0.139124657,0.10590989,0.177426976,3.1615,3.162,bp,32.35,3.16227766,127,12,936.6975931,ABUND,LOW,197,-0.1035,0.014499,73.08436948,-1.034982647,68.97027381,8.304834364,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 180 NA,1970,1994,25,25,37.89081034,37.89081034,-73.97473814,0.216363708,0.140371444,0.002776657,0.028325613,0.000417616,3.1615,3.162,bp,32.35,5,180,2,232.2822385,ABUND,LOW,197,0.0021,0.006668,74.29888159,0.020631168,149.970006,12.24622415,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 211 NA,1980,1987,8,8,32.4906999,32.4906999,-79.36911855,0.065662951,0.432743307,-0.33306193,0.096381548,0.665581497,3.1615,3.162,bp,32.35,2.828427125,211,12,984.5842628,ABUND,LOW,197,-0.3205,0.097323,86.96312382,-3.205130274,10.27506345,3.205473982,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 212 NA,1973,1980,8,8,32.31897318,32.31897318,-79.32922077,0.060870578,0.448698037,0.202453828,0.144729123,0.245925315,3.1615,3.162,bp,32.35,2.828427125,212,5,995.7481871,ABUND,LOW,197,0.1174,0.042612,57.14725231,1.174143273,23.46756782,4.844333579,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 213 NA,1963,2008,46,45,38.21888653,38.21888653,-74.08299602,0.225519322,0.093704263,0.023943721,0.010919437,0.10057277,3.1615,3.162,bp,32.35,6.708203932,213,-5,231.9192855,ABUND,LOW,197,0.0165,0.003053,68.09493959,0.16498276,327.5466754,18.09825062,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 227 NA,1990,1993,4,4,38.59203533,38.59203533,-74.73937101,0.235932777,0.019308075,0.152837717,0.536954669,0.03893228,3.1615,3.162,bp,32.35,2,227,22,285.1531886,ABUND,LOW,197,0.0692,0.258401,45.19480965,0.691683043,3.869954064,1.967219882,Count,High commercial value
Serranidae,Centropristis striata,Centropristis striata 252 NULL,1978,1989,12,12,32.65316203,32.65316203,-79.1123022,0.070196778,0.424497602,-0.213939316,0.055814914,0.595010405,3.1615,3.162,bp,32.35,3.464101615,252,10,954.8128041,ABUND,LOW,197,-0.089,0.019324,40.83279724,-0.890170303,51.74912026,7.193686139,Count,High commercial value
Stomiidae,Chauliodus sloani,Chauliodus sloani 113 NA,1965,1997,33,16,35.48448862,35.48448862,-15.11021431,0.245332399,0.157098944,0,0,NA,2.592,2.592,p,43.92,4,113,-30,3337.623688,ABUND,LOW,118,0,0.029419,0,0,33.99163806,5.83023482,Presence/Absence,Low commercial value
Stomiidae,Chauliodus sloani,Chauliodus sloani 119 NA,1995,2007,13,10,44.0731575,44.0731575,-59.38859025,0.304564598,-0.168681994,-0.129707656,0.073600571,0.27965353,2.592,2.592,p,43.92,3.16227766,119,0,714.5876754,ABUND,LOW,118,-0.2069,0.06843,121.9663115,-2.069307156,14.61347362,3.822757332,Count,Low commercial value
Stomiidae,Chauliodus sloani,Chauliodus sloani 180 NA,1970,1994,25,25,45.99955519,45.99955519,-58.5373822,0.317850099,-0.214172848,0.058602356,0.025560927,0.186021124,2.592,2.592,p,43.92,5,180,-25,536.8944106,ABUND,LOW,118,0.0303,0.018825,51.28080375,0.303391882,53.12084993,7.288405171,Count,Low commercial value
Stomiidae,Chauliodus sloani,Chauliodus sloani 184 NA,2007,2010,4,3,65.34304167,65.34304167,-63.01270833,0.451253454,-0.471775756,0,0,NA,2.592,2.592,p,43.92,1.732050808,184,12,2026.585551,ABUND,LOW,118,0,0.462908,0,0,2.160256466,1.469781094,Presence/Absence,Low commercial value
Stomiidae,Chauliodus sloani,Chauliodus sloani 213 NA,1964,2008,45,35,38.70730856,38.70730856,-71.15652882,0.267558743,0.146432645,0.041070243,0.010647486,0.310755954,2.592,2.592,p,43.92,5.916079783,213,-31,1850.073135,ABUND,LOW,118,0.0837,0.0093,153.262733,0.836564682,107.5268817,10.36951695,Count,Low commercial value
Stomiidae,Chauliodus sloani,Chauliodus sloani 288 NA,1983,1996,14,4,43.83422892,43.83422892,-60.8299805,0.302916815,-0.154713627,0.092336153,0.096816223,0.312618725,2.592,2.592,p,43.92,2,288,-12,820.5565894,ABUND,LOW,118,0.0907,0.096502,72.70485579,0.906958576,10.36247953,3.219080542,Count,Low commercial value
Triglidae,Chelidonichthys lucerna,Chelidonichthys lucernus 467 BAR,1987,1999,13,4,40.62031,40.62031,-8.73686,0.098097277,0.087292258,0.021370604,0.128211994,0.013701081,43.358,43.358,b,39.5,2,467,9,845.8742513,OCCUR,LOW,57,0.026,0.012846,114.1134081,0.260051949,77.84524366,8.822995164,Count,High commercial value
Chiasmodontidae,Chiasmodon niger,Chiasmodon niger 113 NA,1970,1994,25,4,37.975125,37.975125,-21.7990625,0.341396798,0.144323525,0,0,NA,0.016,0.016,p,20.5,2,113,19,8559.86224,ABUND,RESURVEYED,195,0,0.053,0,0,18.86792453,4.343722428,Presence/Absence,Low commercial value
Chiasmodontidae,Chiasmodon niger,Chiasmodon niger 213 NA,2003,2008,6,5,39.86590818,39.86590818,-67.95327833,0.378592532,0.095845267,-0.336884953,0.228603586,0.419918446,0.016,0.016,p,20.5,2.236067977,213,52,4751.207,ABUND,RESURVEYED,195,-0.0878,0.198385,25.18596599,-0.87775915,5.040703682,2.245151149,Count,Low commercial value
Diodontidae,Chilomycterus schoepfii,Chilomycterus schoepfii 112 NA,1973,1980,8,8,31.52746679,31.52746679,-79.93193893,0.018953229,0.491893679,-0.2496588,0.131869348,0.373977098,3.679,3.679,bp,14.84,2.828427125,112,5,1099.080078,ABUND,LOW,197,-0.0619,0.128069,24.6732625,-0.618538523,7.808290843,2.794331914,Count,Low commercial value
Diodontidae,Chilomycterus schoepfii,Chilomycterus schoepfii 211 NA,1980,1987,8,7,32.15428571,32.15428571,-79.75857143,0.039617589,0.444242792,-0.130579913,0.159238502,0.118545838,3.679,3.679,bp,14.84,2.645751311,211,12,1036.973682,ABUND,LOW,197,-0.0426,0.141687,32.39747381,-0.426047831,7.057810526,2.656654009,Count,Low commercial value
Diodontidae,Chilomycterus schoepfii,Chilomycterus schoepfii 212 NA,1973,1980,8,8,31.52746679,31.52746679,-79.93193893,0.018953229,0.491893679,-0.2496588,0.131869348,0.373977098,3.679,3.679,bp,14.84,2.828427125,212,5,1099.080078,ABUND,LOW,197,-0.0619,0.128069,24.6732625,-0.618538523,7.808290843,2.794331914,Count,Low commercial value
Diodontidae,Chilomycterus schoepfii,Chilomycterus schoepfii 213 NA,1972,2008,37,30,37.29232758,37.29232758,-75.32858147,0.209003585,0.086956496,0.010165959,0.016149327,0.013954896,3.679,3.679,bp,14.84,5.477225575,213,4,367.9641961,ABUND,LOW,197,0.0041,0.012671,40.27534432,0.041139702,78.92036935,8.883713714,Count,Low commercial value
Carangidae,Chloroscombrus chrysurus,Chloroscombrus chrysurus 112 NA,1973,1980,8,7,30.96554649,30.96554649,-80.1963881,0.322766991,0.506537617,-0.244170144,0.129781784,0.414494413,0.52,-3.164,p,27.78,2.645751311,112,-13,1251.784041,ABUND,LOW,118,-0.1122,0.035473,44.61627311,-1.121706678,28.19045471,5.309468402,Count,High commercial value
Carangidae,Chloroscombrus chrysurus,Chloroscombrus chrysurus 126 NA,1973,1980,8,8,31.58666667,31.58666667,-79.88833333,0.329920007,0.477340689,-0.124050312,0.158786118,0.092330879,0.52,-3.164,p,27.78,2.828427125,126,-13,1295.59536,ABUND,LOW,118,-0.1555,0.077972,122.1572718,-1.554625352,12.82511671,3.58121721,Count,High commercial value
Carangidae,Chloroscombrus chrysurus,Chloroscombrus chrysurus 212 NA,1973,1980,8,7,30.96554649,30.96554649,-80.1963881,0.322766991,0.506537617,-0.244170144,0.129781784,0.414494413,0.52,-3.164,p,27.78,2.645751311,212,-13,1251.784041,ABUND,LOW,118,-0.1122,0.035473,44.61627311,-1.121706678,28.19045471,5.309468402,Count,High commercial value
Carangidae,Chloroscombrus chrysurus,Chloroscombrus chrysurus 213 NA,1972,2008,37,21,34.62048868,34.62048868,-76.54397315,0.364858456,0.364906486,-0.032721886,0.019227956,0.132264739,0.52,-3.164,p,27.78,4.582575695,213,-14,1695.260012,ABUND,LOW,118,-0.0457,0.004309,126.2952415,-0.457224797,232.0724066,15.23392289,Count,High commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 ABUR_1,2003,2014,12,4,34.400235,34.400235,-119.7445,0.185564569,0.049436055,-0.065083061,0.140075794,0.09742351,1.439,1.439,bp,30.78,2,271,52,225.3614803,ABUND,RESURVEYED,69,-0.0577,0.076002,81.64965809,-0.576795975,13.15754849,3.627333523,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 MOHK_1,2001,2014,14,14,34.39433,34.39433,-119.73,0.185323549,0.049436055,0.115684141,0.060387662,0.234199357,1.439,1.439,bp,30.78,3.741657387,271,50,225.4235424,ABUND,RESURVEYED,69,0.0999,0.028206,83.68850447,0.999467251,35.45344962,5.954279941,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 MOHK_2,2001,2009,9,4,34.39415,34.39415,-119.7294,0.185316202,0.049436055,-0.237953235,0.101974538,0.731364166,1.439,1.439,bp,30.78,2,271,50,225.432599,ABUND,RESURVEYED,69,-0.2671,0.133973,80.92171199,-2.671300478,7.464190546,2.732067083,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 NAPL_1,2001,2008,8,6,34.42233,34.42233,-119.9529,0.186466406,0.027907826,0.148074056,0.166888741,0.164444444,1.439,1.439,bp,30.78,2.449489743,271,50,219.1588446,ABUND,RESURVEYED,69,0.0908,0.070873,60.57575,0.90758995,14.1097456,3.756294131,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 NAPL_2,2000,2011,12,8,34.42247,34.42247,-119.9523,0.18647212,0.027907826,-0.000182991,0.110891281,4.54E-07,1.439,1.439,bp,30.78,2.828427125,271,49,219.1952207,ABUND,RESURVEYED,69,-0.0001,0.034464,81.12620165,-0.001484636,29.01578459,5.38663017,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 NAPL_3,2003,2014,12,7,34.42243,34.42243,-119.9517,0.186470487,0.027907826,0.191953622,0.077501984,0.550938315,1.439,1.439,bp,30.78,2.645751311,271,52,219.2132538,ABUND,RESURVEYED,69,0.1481,0.037698,83.38664961,1.480816687,26.52660619,5.150398643,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 NAPL_5,2001,2009,9,9,34.42188,34.42188,-119.9513,0.186448038,0.027907826,0.184071792,0.119194264,0.254118184,1.439,1.439,bp,30.78,3,271,50,219.1719312,ABUND,RESURVEYED,69,0.2809,0.03568,138.3015452,2.808858696,28.02690583,5.294044374,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 NAPL_6,2000,2009,10,6,34.42195,34.42195,-119.9506,0.186450895,0.027907826,0.123485156,0.151255564,0.142828402,1.439,1.439,bp,30.78,2.449489743,271,49,219.2048945,ABUND,RESURVEYED,69,0.1435,0.056439,102.11714,1.435172708,17.71824448,4.209304512,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 NAPL_7,2002,2010,9,7,34.42182,34.42182,-119.9519,0.186445589,0.027907826,0.179301225,0.133071955,0.266376842,1.439,1.439,bp,30.78,2.645751311,271,51,219.1436884,ABUND,RESURVEYED,69,0.3135,0.076921,139.0177918,3.134630421,13.00035101,3.605599951,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 NAPL_8,2000,2007,8,6,34.42163,34.42163,-119.9515,0.186437834,0.027907826,0.28144605,0.13023723,0.538640778,1.439,1.439,bp,30.78,2.449489743,271,49,219.1390681,ABUND,RESURVEYED,69,0.2165,0.048207,81.13284379,2.164635064,20.74387537,4.554544475,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 SCDI_2,2004,2014,11,5,34.05865,34.05865,-119.7576,0.171622324,0.047567006,-0.030940422,0.144610924,0.015029762,1.439,1.439,bp,30.78,2.236067977,271,53,192.1182402,ABUND,RESURVEYED,69,-0.0304,0.033787,94.12724193,-0.30356166,29.59718235,5.44032925,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 SCDI_3,2006,2011,6,5,34.0586,34.0586,-119.7577,0.171620283,0.047567006,0.33501552,0.229517517,0.415270976,1.439,1.439,bp,30.78,2.236067977,271,55,192.1085041,ABUND,RESURVEYED,69,0.3121,0.044274,97.48102903,3.121302559,22.58661969,4.752538236,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 SCTW_2,2005,2014,10,8,34.0444,34.0444,-119.7151,0.171040691,0.059504667,0.211054297,0.093700147,0.458165997,1.439,1.439,bp,30.78,2.828427125,271,54,193.0084099,ABUND,RESURVEYED,69,0.208,0.038548,102.520665,2.079687138,25.9416831,5.093297861,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 271 SCTW_3,2004,2014,11,11,34.04375,34.04375,-119.7144,0.171014161,0.059504667,0.181516293,0.080250252,0.36242981,1.439,1.439,bp,30.78,3.31662479,271,53,192.985884,ABUND,RESURVEYED,69,0.1969,0.023346,100.800556,1.969491186,42.83389017,6.544760513,Count,Low commercial value
Pomacentridae,Chromis punctipinnis,Chromis punctipinnis 359 ,2000,2012,13,13,34.34587688,34.34587688,-119.8240554,0.18334587,0.045252959,-0.179205696,0.055448079,0.487072671,1.439,1.439,bp,30.78,3.605551275,359,49,216.5880183,ABUND,RESURVEYED,69,-0.065,0.042248,35.84651451,-0.650042519,23.66975952,4.865157707,Count,Low commercial value
Paralichthyidae,Citharichthys arctifrons,Citharichthys arctifrons 112 NA,1973,1980,8,8,31.43491701,31.43491701,-79.17210806,-0.01542745,0.602175992,-0.265531531,0.126596256,0.423041962,0.186,0.186,b,15.77,2.828427125,112,5,1059.757357,ABUND,LOW,197,-0.2325,0.047266,82.82154969,-2.325002195,21.15685694,4.59965835,Count,Low commercial value
Paralichthyidae,Citharichthys arctifrons,Citharichthys arctifrons 119 NA,1989,2009,21,19,42.28522317,42.28522317,-64.98162639,0.379129138,-0.178543077,-0.081718336,0.033378481,0.260671881,0.186,0.186,b,15.77,4.358898944,119,21,687.2219635,ABUND,LOW,197,-0.1202,0.014197,142.9668599,-1.201532562,70.43741636,8.392700183,Count,Low commercial value
Paralichthyidae,Citharichthys arctifrons,Citharichthys arctifrons 123 NA,2000,2009,10,8,43.780825,43.780825,-69.14623958,0.433514659,-0.24330574,0.146401231,0.103225104,0.25107604,0.186,0.186,b,15.77,2.828427125,123,32,611.7037037,ABUND,LOW,197,0.0053,0.110271,3.632991835,0.053191464,9.068567438,3.011406223,Count,Low commercial value
Paralichthyidae,Citharichthys arctifrons,Citharichthys arctifrons 128 NA,1995,1999,5,4,40.83041667,40.83041667,-68.01266667,0.326227083,-0.11924598,0,0,NA,0.186,0.186,b,15.77,2,128,27,388.1150005,ABUND,LOW,197,0,0.33806,0,0,2.958054783,1.719899643,Presence/Absence,Low commercial value
Paralichthyidae,Citharichthys arctifrons,Citharichthys arctifrons 180 NA,1970,1994,25,25,39.80872983,39.80872983,-70.83282993,0.289074835,0.094035852,0.030292553,0.02761844,0.049705433,0.186,0.186,b,15.77,5,180,2,148.3102036,ABUND,LOW,197,0.0119,0.007293,39.13463221,0.11872302,137.1177842,11.70973032,Count,Low commercial value
Paralichthyidae,Citharichthys arctifrons,Citharichthys arctifrons 212 NA,1973,1980,8,8,31.43491701,31.43491701,-79.17210806,-0.01542745,0.602175992,-0.265531531,0.126596256,0.423041962,0.186,0.186,b,15.77,2.828427125,212,5,1059.757357,ABUND,LOW,197,-0.2325,0.047266,82.82154969,-2.325002195,21.15685694,4.59965835,Count,Low commercial value
