"family","species","unique_id","n","sqrt_n","slope","shift_of_min_sm","study_id"
"Squalidae","Squalus acanthias","Squalus acanthias 123 NA",10,3.16227766016838,0.228614024000121,0,123
"Squalidae","Squalus acanthias","Squalus acanthias 163 NA",12,3.46410161513775,-0.184642170812732,0,163
"Squalidae","Squalus acanthias","Squalus acanthias 178 NA",38,6.16441400296898,0,0,178
"Squalidae","Squalus acanthias","Squalus acanthias 180 NA",25,5,0.113210984444651,0,180
"Squalidae","Squalus acanthias","Squalus acanthias 212 NA",3,1.73205080756888,0.74061289665188,0,212
"Squalidae","Squalus acanthias","Squalus acanthias 213 NA",48,6.92820323027551,0.035284187409514,0,213
"Squalidae","Squalus acanthias","Squalus acanthias 288 NA",14,3.74165738677394,-0.017299091404774,0,288
"Squalidae","Squalus acanthias","Squalus acanthias 466 NA",23,4.79583152331272,-0.0540162870304033,0,466
"Gadidae","Trisopterus luscus","Trisopterus luscus 110 NA",20,4.47213595499958,0.0260086337714458,10.353,110
"Gadidae","Trisopterus luscus","Trisopterus luscus 466 NA",4,2,0,10.353,466
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft120long",6,2.44948974278318,0.111243714063054,10.353,501
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft215long",4,2,0.182298686307221,10.353,501
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft230long",6,2.44948974278318,0.0420392259941086,10.353,501
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft340long",6,2.44948974278318,-0.256800514494805,10.353,501
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft350long",5,2.23606797749979,-0.0488311100354651,10.353,501
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft435long",3,1.73205080756888,-0.490408592014607,10.353,501
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft800long",3,1.73205080756888,-0.253088527895224,10.353,501
"Gadidae","Trisopterus luscus","Trisopterus luscus 501 ft840long",4,2,-0.508666040515097,10.353,501
"Phycidae","Urophycis chuss","Urophycis chuss 119 NA",39,6.2449979983984,0.0118827692947854,0,119
"Phycidae","Urophycis chuss","Urophycis chuss 123 NA",10,3.16227766016838,-0.118397506107561,0,123
"Phycidae","Urophycis chuss","Urophycis chuss 128 NA",4,2,0,0,128
"Phycidae","Urophycis chuss","Urophycis chuss 180 NA",25,5,0.0353057356817192,0,180
"Phycidae","Urophycis chuss","Urophycis chuss 213 NA",48,6.92820323027551,-0.0191162206545797,0,213
"Phycidae","Urophycis chuss","Urophycis chuss 287 NA",3,1.73205080756888,-0.622445658887748,0,287
"Phycidae","Urophycis chuss","Urophycis chuss 288 NA",27,5.19615242270663,0.0683137951483103,0,288
"Phycidae","Urophycis regia","Urophycis regia 112 NA",8,2.82842712474619,-0.258432254764858,2.227,112
"Phycidae","Urophycis regia","Urophycis regia 119 NA",7,2.64575131106459,-0.150506811108467,2.227,119
"Phycidae","Urophycis regia","Urophycis regia 123 NA",8,2.82842712474619,0.160917214080739,2.227,123
"Phycidae","Urophycis regia","Urophycis regia 126 NA",5,2.23606797749979,0.383106473392211,2.227,126
"Phycidae","Urophycis regia","Urophycis regia 180 NA",25,5,-0.0229852564651754,2.227,180
"Phycidae","Urophycis regia","Urophycis regia 212 NA",8,2.82842712474619,-0.258432254764858,2.227,212
"Phycidae","Urophycis regia","Urophycis regia 213 NA",47,6.85565460040104,0.0231567478181353,2.227,213
"Phycidae","Urophycis regia","Urophycis regia 227 NA",4,2,-0.102660395592655,2.227,227
"Phycidae","Urophycis regia","Urophycis regia 288 NA",5,2.23606797749979,0.0302755819003838,2.227,288
"Phycidae","Urophycis tenuis","Urophycis tenuis 119 NA",41,6.40312423743285,-0.0242467785809376,0,119
"Phycidae","Urophycis tenuis","Urophycis tenuis 123 NA",10,3.16227766016838,0.207704911014236,0,123
"Phycidae","Urophycis tenuis","Urophycis tenuis 180 NA",25,5,0.0355125224339244,0,180
"Phycidae","Urophycis tenuis","Urophycis tenuis 213 NA",48,6.92820323027551,-0.0142503521201757,0,213
"Phycidae","Urophycis tenuis","Urophycis tenuis 288 NA",27,5.19615242270663,0.0194402730517193,0,288
"Zoarcidae","Zoarces americanus","Zoarces americanus 119 NA",41,6.40312423743285,-0.0130908814089337,0,119
"Zoarcidae","Zoarces americanus","Zoarces americanus 123 NA",10,3.16227766016838,0.219259691315124,0,123
"Zoarcidae","Zoarces americanus","Zoarces americanus 180 NA",25,5,0.0702345417819947,0,180
"Zoarcidae","Zoarces americanus","Zoarces americanus 213 NA",48,6.92820323027551,0.0202889755301647,0,213
"Zoarcidae","Zoarces americanus","Zoarces americanus 288 NA",26,5.09901951359278,0.0195935241632792,0,288
"Aplodactylidae","Aplodactylus arctidens","Aplodactylus arctidens 365 10",3,1.73205080756888,0.433012701892342,0.12,365
"Aplodactylidae","Aplodactylus arctidens","Aplodactylus arctidens 365 11",3,1.73205080756888,0,0.12,365
"Aplodactylidae","Aplodactylus arctidens","Aplodactylus arctidens 365 13",3,1.73205080756888,-0.466321371268607,0.12,365
"Aplodactylidae","Aplodactylus arctidens","Aplodactylus arctidens 365 14",3,1.73205080756888,0.333086693763242,0.12,365
"Aplodactylidae","Aplodactylus arctidens","Aplodactylus arctidens 365 17",4,2,0.298418838781186,0.12,365
"Aplodactylidae","Aplodactylus arctidens","Aplodactylus arctidens 365 3",3,1.73205080756888,0,0.12,365
"Aplodactylidae","Aplodactylus arctidens","Aplodactylus arctidens 365 7",4,2,-0.23094010767585,0.12,365
"Serranidae","Caesioperca lepidoptera","Caesioperca lepidoptera 292 NA",3,1.73205080756888,-0.719509426024171,0,292
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 1",6,2.44948974278318,-0.357553372014802,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 10",6,2.44948974278318,0.0576823443266168,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 11",6,2.44948974278318,-0.359477854815057,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 12",5,2.23606797749979,-0.356047479674376,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 13",5,2.23606797749979,-0.0164096055785886,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 14",6,2.44948974278318,0.241319151268811,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 15",5,2.23606797749979,0.0675609610434621,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 16",5,2.23606797749979,0.197814142018742,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 17",6,2.44948974278318,0.295525308610758,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 18",5,2.23606797749979,-0.184506241605722,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 2",5,2.23606797749979,0.0671802795830962,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 3",6,2.44948974278318,-0.370258055343123,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 4",5,2.23606797749979,-3.61615847263369e-14,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 5",6,2.44948974278318,0.169789242239342,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 6",6,2.44948974278318,0.306667843561421,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 7",6,2.44948974278318,-0.115732862672093,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 8",5,2.23606797749979,0.290040175132844,-0.12,365
"Cheilodactylidae","Cheilodactylus spectabilis","Cheilodactylus spectabilis 365 9",6,2.44948974278318,-0.0532442570692296,-0.12,365
"Dasyatidae","Bathytoshia brevicaudata","Dasyatis brevicaudata 278 NA",26,5.09901951359278,-0.0152962273221954,19.336,278
"Diodontidae","Diodon nicthemerus","Diodon nicthemerus 292 NA",4,2,0.0610373529261394,-2.697,292
"Enoplosidae","Enoplosus armatus","Enoplosus armatus 290 NA",3,1.73205080756888,-0.500000000000509,15.214,290
"Enoplosidae","Enoplosus armatus","Enoplosus armatus 292 NA",3,1.73205080756888,-0.0190300786086457,15.214,292
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 278 NA",13,3.60555127546399,0,19.041,278
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 10",4,2,-0.31904324009384,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 11",4,2,-0.0980355035745884,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 12",4,2,0.304322655421192,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 13",6,2.44948974278318,0.142074209860379,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 14",6,2.44948974278318,0.18151836255035,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 15",3,1.73205080756888,0.686742834344991,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 16",3,1.73205080756888,-0.120907354283661,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 17",4,2,0.166181119139569,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 18",5,2.23606797749979,0.591227864221606,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 3",6,2.44948974278318,0.188792808714535,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 4",5,2.23606797749979,0.447213595499969,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 5",4,2,0.150484970996543,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 6",4,2,0.248423601363245,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 7",3,1.73205080756888,0.308818582338464,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 8",4,2,-0.231599302792083,19.041,365
"Kyphosidae","Girella tricuspidata","Girella tricuspidata 365 9",6,2.44948974278318,0.26017642829482,19.041,365
"Heterodontidae","Heterodontus portusjacksoni","Heterodontus portusjacksoni 290 NA",4,2,-0.155790852759698,12.265,290
"Kyphosidae","Kyphosus sydneyanus","Kyphosus sydneyanus 365 15",3,1.73205080756888,-0.22986424990729,0,365
"Kyphosidae","Kyphosus sydneyanus","Kyphosus sydneyanus 365 18",3,1.73205080756888,-6.62579017564629e-14,0,365
"Kyphosidae","Kyphosus sydneyanus","Kyphosus sydneyanus 365 9",3,1.73205080756888,-0.300951942948006,0,365
"Latridae","Latris lineata","Latris lineata 278 NA",5,2.23606797749979,0,-2.595,278
"Monacanthidae","Meuschenia australis","Meuschenia australis 292 NA",3,1.73205080756888,0.866025403785026,-2.314,292
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 1",6,2.44948974278318,0.432086425928655,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 10",6,2.44948974278318,0.370519874885748,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 11",6,2.44948974278318,-0.231069453538289,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 12",5,2.23606797749979,-0.427777153817999,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 13",6,2.44948974278318,-0.0194104634424872,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 14",6,2.44948974278318,-0.196335159000911,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 15",5,2.23606797749979,0.381815573975272,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 16",6,2.44948974278318,-0.209956263667143,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 17",5,2.23606797749979,-0.116172633878412,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 18",5,2.23606797749979,0.128247294010668,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 2",6,2.44948974278318,-0.135350062963164,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 3",6,2.44948974278318,-0.15820653479119,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 4",5,2.23606797749979,-0.621111758473228,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 5",5,2.23606797749979,0.345055225217815,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 6",5,2.23606797749979,0.183338592388629,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 7",4,2,0.510087393326171,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 8",6,2.44948974278318,-0.0742678921300147,0,365
"Labridae","Notolabrus fucicola","Notolabrus fucicola 365 9",6,2.44948974278318,0.35966141766101,0,365
"Pentacerotidae","Pentaceropsis recurvirostris","Pentaceropsis recurvirostris 290 NA",5,2.23606797749979,-0.051941567439066,1.172,290
"Pentacerotidae","Pentaceropsis recurvirostris","Pentaceropsis recurvirostris 292 NA",4,2,0.335787296287598,1.172,292
"Salmonidae","Salmo trutta","Salmo trutta 432 NULL",19,4.35889894354067,-0.0287544547651438,5.074,432
"Squalidae","Squalus acanthias","Squalus acanthias 278 NA",19,4.35889894354067,0,0,278
"Squalidae","Squalus acanthias","Squalus acanthias 284 NA",3,1.73205080756888,0.648051969598015,0,284
